선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
1682,메인기록,2019,삼성,28,60,53,13,3,4,6,6,18,0,0.313,0.245,0.333,0.434,0.767,0.345,0.17,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2023,삼성,22,33,31,6,0,0,2,2,13,0,0.333,0.194,0.242,0.290,0.532,0.251,-0.16,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2022,삼성,15,22,19,3,0,0,2,1,10,0,0.300,0.158,0.227,0.158,0.385,0.197,-0.22,,,,,,,,,,,,,,,,,,,,
1682,메인기록,2024,삼성,12,17,14,1,1,1,2,1,9,0,0.000,0.071,0.235,0.286,0.521,0.250,-0.10,,,,,,,,,,,,,,,,,,,,
1682,기본기록,2019,삼성,28,60,53,13,3,4,6,6,18,0,,0.245,,,,,,9,1,0,0,1,0,0,0,0,,,,,,,,,,,
1682,기본기록,2023,삼성,22,33,31,6,0,0,2,2,13,0,,0.194,,,,,,4,1,1,0,0,0,0,1,0,,,,,,,,,,,
1682,기본기록,2022,삼성,15,22,19,3,0,0,2,1,10,0,,0.158,,,,,,3,0,0,0,1,1,1,0,0,,,,,,,,,,,
1682,기본기록,2024,삼성,12,17,14,1,1,1,2,1,9,0,,0.071,,,,,,0,0,0,0,2,0,0,1,0,,,,,,,,,,,
1682,세부기록,2019,삼성,,60,,,,,,,,,0.313,0.245,,,0.767,0.345,0.17,,,,,,,,,,10.0,30.0,0.33,0.189,17.67,8.27,5.58,7.91,2.15,0.02,0.84
1682,세부기록,2023,삼성,,33,,,,,,,,,0.333,0.194,,,0.532,0.251,-0.16,,,,,,,,,,6.1,39.4,0.15,0.096,-,2.02,2.10,1.51,5.15,-0.01,-2.37
1682,세부기록,2022,삼성,,22,,,,,,,,,0.300,0.158,,,0.385,0.197,-0.22,,,,,,,,,,4.6,45.4,0.10,0.000,-,0.99,1.57,0.06,1.81,0.01,-2.51
1682,세부기록,2024,삼성,,17,,,,,,,,,0.000,0.071,,,0.521,0.250,-0.10,,,,,,,,,,5.9,52.9,0.11,0.215,14.00,0.84,1.62,0.75,-8.19,0.01,-1.55
